Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force
408,Campaign One 2015,Closed Won,Household,92067,Q4-2015,10/20/2015,200.0,92067,2019.0,7724.0,2683.0,139.9748416,15.81692812,0.047125842,0.111069698,0.090570257,0.66,0,0.944976696,0.055023304,0.01735424,0.432942609,0,0.549703151,0.069911963,0.318617297,0.28042465,0.028094252,0.106360972,1.573349423,0.177040626,0.140887067,0.112933284,0.145732389,0.423406634,364.0,540.0,2461.0,2166.0,217.0,211.0,82.0,55.0,10.0,27.0,207.0,228.0,130.0,325.0,168.0,143.0,66.0,0.0,89.0,103.0,77.0,5801.0,59.0,558.0,0.0,5184.0,3943.0,338.0,137.0,222.0,156.0,178.0,125.0,391.0,1136.0,2683.0,298.0,243.0,2750.0,1815.0,153.0,0.0,657.0,7724.0,7299.0,425.0,6569.0,0.0,2844.0,114.0,3611.0
408,Campaign One 2015,Closed Won,Household,92067,Q4-2015,10/1/2015,500.0,92067,2021.0,9060.0,2991.0,157.0043464,15.72671608,0.235209713,0.057840187,0.050819124,0.610636901,0,0.962472406,0.037527594,0.01608999,0.43855902,0,0.54535099,0.146909492,0.357615894,0.231567329,0.022075055,0.099742185,1.616177892,0.115680374,0.083918422,0.134737546,0.1370779,0.528585757,2131.0,1331.0,3240.0,2098.0,200.0,307.0,60.0,152.0,0.0,24.0,107.0,129.0,109.0,361.0,150.0,148.0,54.0,0.0,160.0,85.0,63.0,6206.0,76.0,543.0,0.0,5587.0,4443.0,230.0,116.0,166.0,85.0,163.0,240.0,410.0,1581.0,2991.0,173.0,152.0,3046.0,1860.0,173.0,0.0,680.0,9060.0,8720.0,340.0,7023.0,0.0,3080.0,113.0,3830.0
408,Campaign One 2015,Closed Won,Household,92067,Q4-2015,10/1/2015,500.0,92067,2020.0,8968.0,2867.0,154.4070457,15.68347067,0.192016057,0.070456924,0.063480991,0.663939791,0,0.970115968,0.029884032,0.009893892,0.450960711,0,0.539145397,0.142729706,0.378010705,0.24308653,0.024308653,0.102116659,1.567781548,0.133240321,0.082664806,0.126264388,0.130101151,0.527729334,1722.0,1280.0,3390.0,2180.0,218.0,254.0,73.0,99.0,0.0,25.0,166.0,228.0,177.0,350.0,217.0,117.0,62.0,0.0,136.0,119.0,87.0,6189.0,38.0,594.0,0.0,5557.0,4146.0,267.0,115.0,157.0,80.0,160.0,202.0,373.0,1513.0,2867.0,202.0,182.0,3056.0,2029.0,154.0,0.0,565.0,8968.0,8700.0,268.0,6974.0,0.0,3145.0,69.0,3760.0
408,Campaign One 2015,Closed Won,Household,92067,Q4-2015,10/1/2015,500.0,92067,2019.0,7724.0,2683.0,139.9748416,15.81692812,0.047125842,0.111069698,0.090570257,0.66,0,0.944976696,0.055023304,0.01735424,0.432942609,0,0.549703151,0.069911963,0.318617297,0.28042465,0.028094252,0.106360972,1.573349423,0.177040626,0.140887067,0.112933284,0.145732389,0.423406634,364.0,540.0,2461.0,2166.0,217.0,211.0,82.0,55.0,10.0,27.0,207.0,228.0,130.0,325.0,168.0,143.0,66.0,0.0,89.0,103.0,77.0,5801.0,59.0,558.0,0.0,5184.0,3943.0,338.0,137.0,222.0,156.0,178.0,125.0,391.0,1136.0,2683.0,298.0,243.0,2750.0,1815.0,153.0,0.0,657.0,7724.0,7299.0,425.0,6569.0,0.0,2844.0,114.0,3611.0
410,Campaign One 2015,Closed Won,Household,90064,Q4-2015,10/22/2015,250.0,90064,2021.0,25161.0,11144.0,119.6625987,15.60005226,0.375144072,0.086055276,0.028176597,0.634680743,0.035938969,0.962597797,0.037402203,0.029979821,0.676707985,0,0.293312194,0.12507452,0.424029252,0.163387783,0.022852828,0.131852626,1.566501176,0.235104092,0.207286432,0.160624551,0.117103374,0.279881551,9439.0,3147.0,10669.0,4111.0,575.0,509.0,334.0,92.0,62.0,88.0,365.0,968.0,1420.0,464.0,287.0,94.0,63.0,82.0,439.0,1141.0,1114.0,19135.0,896.0,1480.0,147.0,16612.0,13363.0,1281.0,1339.0,1305.0,1005.0,1048.0,742.0,1305.0,3119.0,11144.0,959.0,314.0,13829.0,8777.0,699.0,497.0,3045.0,25052.0,24115.0,937.0,20814.0,0.0,14085.0,624.0,6105.0
410,Campaign One 2015,Closed Won,Household,90064,Q4-2015,10/22/2015,250.0,90064,2020.0,25988.0,11272.0,114.8358765,15.55564103,0.34154225,0.095014194,0.028921221,0.716141397,0.035136286,0.963669356,0.036330644,0.02209637,0.661916257,0,0.315987374,0.119978452,0.432699708,0.175388641,0.028744036,0.130512821,1.55625641,0.260645848,0.215933286,0.143541519,0.111781405,0.268097942,8876.0,3118.0,11245.0,4558.0,747.0,544.0,410.0,135.0,124.0,149.0,374.0,1180.0,1314.0,504.0,301.0,69.0,89.0,96.0,575.0,1142.0,1121.0,19500.0,919.0,1550.0,76.0,16955.0,13392.0,1571.0,1367.0,1386.0,1048.0,897.0,721.0,1260.0,3022.0,11272.0,1071.0,326.0,14088.0,10089.0,704.0,495.0,1988.0,25901.0,24960.0,941.0,21542.0,0.0,14259.0,476.0,6807.0
410,Campaign One 2015,Closed Won,Household,90064,Q4-2015,10/22/2015,250.0,90064,2019.0,25925.0,11083.0,113.2766399,15.44886423,0.305303761,0.101416584,0.024542091,0.756431747,0.033962539,0.967585967,0.032414033,0.022067418,0.651690121,0,0.326242461,0.117261331,0.427463838,0.16852459,0.019942141,0.144352559,1.533654349,0.273572138,0.215194442,0.138049265,0.108183705,0.265000451,7915.0,3040.0,11082.0,4369.0,517.0,605.0,490.0,196.0,163.0,167.0,360.0,1087.0,1116.0,604.0,304.0,49.0,130.0,93.0,618.0,985.0,1075.0,19106.0,1110.0,1508.0,140.0,16348.0,12954.0,1634.0,1398.0,1285.0,1100.0,861.0,669.0,1199.0,2937.0,11083.0,1124.0,272.0,13721.0,10379.0,554.0,466.0,1541.0,25853.0,25015.0,838.0,21389.0,0.0,13939.0,472.0,6978.0
415,Campaign One 2015,Closed Won,Household,92211,Q4-2015,10/22/2015,300.0,92211,2021.0,26106.0,12946.0,91.81948092,14.40338753,0.189343446,0.101884752,0.046346362,0.725543172,0.004277834,0.966724304,0.033275696,0.024300189,0.387815559,0,0.587884252,0.072320539,0.232628515,0.484103271,0.077951429,0.216440831,1.208807588,0.356712498,0.252124208,0.17464854,0.090684381,0.125830372,4943.0,1888.0,6073.0,12638.0,2035.0,147.0,106.0,113.0,120.0,45.0,181.0,607.0,373.0,574.0,273.0,75.0,28.0,146.0,270.0,523.0,604.0,22140.0,1243.0,3262.0,287.0,17348.0,9415.0,2067.0,2551.0,1958.0,1306.0,1249.0,1012.0,1174.0,1629.0,12946.0,1319.0,600.0,8883.0,6445.0,703.0,38.0,1317.0,26025.0,25159.0,866.0,23292.0,0.0,9033.0,566.0,13693.0
415,Campaign One 2015,Closed Won,Household,92211,Q4-2015,10/22/2015,300.0,92211,2020.0,25530.0,12899.0,85.06609039,14.4412004,0.157109283,0.110086053,0.053880146,0.750091698,0.004401516,0.966586831,0.033413169,0.018611865,0.360130972,0,0.621257163,0.057579318,0.205131218,0.510340776,0.086682335,0.219967459,1.20188918,0.385456237,0.264439104,0.179161175,0.062020312,0.108923172,4011.0,1470.0,5237.0,13029.0,2213.0,224.0,117.0,132.0,135.0,42.0,192.0,529.0,302.0,466.0,238.0,71.0,0.0,133.0,184.0,490.0,512.0,22126.0,1211.0,3385.0,271.0,17259.0,9334.0,2264.0,2708.0,2101.0,1310.0,1423.0,888.0,800.0,1405.0,12899.0,1420.0,695.0,8179.0,6135.0,574.0,36.0,1063.0,25469.0,24618.0,851.0,23211.0,0.0,8359.0,432.0,14420.0
415,Campaign One 2015,Closed Won,Household,92211,Q4-2015,10/22/2015,300.0,92211,2019.0,25056.0,12717.0,82.92600456,14.39377214,0.139327905,0.097585909,0.044114178,0.752293578,0.024097859,0.963471233,0.036528767,0.01842854,0.365419129,0,0.616152331,0.057112069,0.205100575,0.516522989,0.078105045,0.231728071,1.174141024,0.401116616,0.279389793,0.146968625,0.068412361,0.104112605,3491.0,1431.0,5139.0,12942.0,1957.0,283.0,186.0,127.0,128.0,48.0,216.0,435.0,345.0,383.0,179.0,45.0,0.0,61.0,228.0,527.0,517.0,21741.0,1018.0,3699.0,321.0,16703.0,8824.0,2333.0,2768.0,2184.0,1369.0,1230.0,639.0,870.0,1324.0,12717.0,1241.0,561.0,8175.0,6150.0,607.0,197.0,817.0,24994.0,24081.0,913.0,22845.0,0.0,8348.0,421.0,14076.0
425,Campaign One 2015,In-Kind Received,Corporate,90025,Q4-2015,10/20/2015,500.0,90025,2021.0,44608.0,21470.0,108.3860037,15.50766867,0.379169656,0.110246856,0.021844434,0.585711695,0.05900272,0.95794382,0.04205618,0.047940564,0.708566552,0.001179689,0.242313195,0.077990495,0.523426291,0.130111191,0.020870696,0.130609225,1.579375694,0.253702841,0.243316255,0.202375408,0.110293433,0.190312063,16914.0,3479.0,23349.0,5804.0,931.0,497.0,319.0,554.0,166.0,146.0,1525.0,4011.0,3236.0,591.0,202.0,96.0,131.0,129.0,1630.0,3358.0,3279.0,35143.0,1631.0,2697.0,262.0,30553.0,24951.0,3166.0,2281.0,3121.0,2103.0,2259.0,2086.0,2368.0,4086.0,21470.0,2367.0,469.0,27575.0,16151.0,1640.0,1627.0,5387.0,44393.0,42526.0,1867.0,39841.0,47.0,28230.0,1910.0,9654.0
425,Campaign One 2015,In-Kind Received,Corporate,90025,Q4-2015,10/20/2015,500.0,90025,2020.0,47438.0,22194.0,106.8514013,15.4337501,0.383827311,0.098945661,0.021942867,0.634631512,0.064841837,0.951424637,0.048575363,0.040267189,0.71938065,0.00136899,0.238983171,0.07898731,0.53885071,0.133416249,0.026181542,0.138764692,1.563599368,0.264260611,0.248400469,0.205370821,0.106875732,0.175092367,18208.0,3747.0,25562.0,6329.0,1242.0,573.0,367.0,533.0,192.0,123.0,1531.0,4605.0,3604.0,579.0,216.0,73.0,200.0,120.0,1833.0,4286.0,2980.0,37351.0,2058.0,2847.0,278.0,32168.0,26234.0,2956.0,2909.0,2906.0,2607.0,2160.0,2398.0,2372.0,3886.0,22194.0,2196.0,487.0,29811.0,18919.0,1674.0,1933.0,4186.0,47205.0,44912.0,2293.0,42367.0,58.0,30478.0,1706.0,10125.0
425,Campaign One 2015,In-Kind Received,Corporate,90025,Q4-2015,10/20/2015,500.0,90025,2019.0,46883.0,22015.0,99.48353395,15.30904523,0.363799245,0.116102657,0.021939587,0.671482916,0.065333473,0.935478339,0.064521661,0.032601941,0.700750514,0.001744825,0.26490272,0.07642429,0.520657808,0.125439925,0.022844101,0.149043088,1.538757618,0.295843743,0.262457415,0.200408812,0.102112196,0.139177833,17056.0,3583.0,24410.0,5881.0,1071.0,686.0,381.0,330.0,146.0,258.0,1429.0,4382.0,3615.0,531.0,324.0,104.0,265.0,115.0,1319.0,3738.0,3204.0,37412.0,2510.0,2759.0,307.0,31836.0,25732.0,3257.0,3256.0,2971.0,2807.0,2599.0,1813.0,2248.0,3064.0,22015.0,2556.0,483.0,28653.0,19240.0,1788.0,1872.0,2273.0,46651.0,43641.0,3010.0,41838.0,73.0,29318.0,1364.0,11083.0
430,Campaign One 2015,Closed Won,Household,,Q4-2015,10/20/2015,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Campaign One 2015,Closed Won,Household,,Q4-2015,10/20/2015,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Campaign One 2015,Closed Won,Household,90069,Q4-2015,10/20/2015,400.0,90069,2021.0,20185.0,12844.0,107.6197057,15.61828366,0.19088432,0.096854562,0.010277172,0.602471145,0.024637467,0.966509784,0.033490216,0.058771242,0.73620915,0,0.205019608,0.034877384,0.341094872,0.149665593,0.017636859,0.106536872,1.581846857,0.284802242,0.225786359,0.173544067,0.087667393,0.228199938,3853.0,704.0,6885.0,3021.0,356.0,178.0,29.0,7.0,61.0,32.0,257.0,730.0,1797.0,165.0,64.0,15.0,0.0,15.0,270.0,1023.0,1538.0,18388.0,341.0,1454.0,164.0,16429.0,12658.0,1873.0,1785.0,1669.0,1231.0,1373.0,856.0,1126.0,2931.0,12844.0,1244.0,132.0,13516.0,8143.0,221.0,333.0,3432.0,20185.0,19509.0,676.0,19125.0,0.0,14080.0,1124.0,3921.0
433,Campaign One 2015,Closed Won,Household,90069,Q4-2015,10/20/2015,400.0,90069,2020.0,20035.0,12570.0,104.1698488,15.59191584,0.182430746,0.09291965,0.008194113,0.666397118,0.01771668,0.965260794,0.034739206,0.047851922,0.742440974,0,0.209707104,0.031694535,0.357174944,0.161068131,0.020813576,0.118826135,1.564230343,0.304216388,0.243038982,0.158313445,0.084486874,0.209944312,3655.0,635.0,7156.0,3227.0,417.0,204.0,35.0,37.0,99.0,60.0,267.0,1010.0,1703.0,163.0,96.0,7.0,35.0,14.0,323.0,1090.0,1378.0,18060.0,355.0,1626.0,165.0,15914.0,12336.0,1954.0,1870.0,1767.0,1288.0,1008.0,982.0,1062.0,2639.0,12570.0,1168.0,103.0,13603.0,9065.0,272.0,241.0,2589.0,20035.0,19339.0,696.0,19017.0,0.0,14119.0,910.0,3988.0
433,Campaign One 2015,Closed Won,Household,90069,Q4-2015,10/20/2015,400.0,90069,2019.0,20230.0,12488.0,104.5561739,15.51788953,0.192782996,0.099855862,0.005605381,0.733762058,0.019006788,0.956401384,0.043598616,0.038329698,0.75018178,0,0.211488522,0.031685615,0.353237766,0.166089965,0.016806723,0.126408354,1.548227535,0.282351057,0.255525304,0.177450352,0.086402947,0.19827034,3900.0,641.0,7146.0,3360.0,340.0,116.0,38.0,68.0,150.0,125.0,207.0,1255.0,1437.0,193.0,100.0,23.0,32.0,54.0,288.0,1322.0,1097.0,18195.0,238.0,1878.0,184.0,15895.0,12275.0,1826.0,1700.0,1677.0,1514.0,1243.0,973.0,1079.0,2476.0,12488.0,1247.0,70.0,13995.0,10269.0,391.0,266.0,1963.0,20230.0,19348.0,882.0,19254.0,0.0,14444.0,738.0,4072.0
435,Campaign One 2015,In-Kind Received,Household,,Q4-2015,10/20/2015,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Campaign One 2015,Closed Won,Household,90025,Q4-2015,11/4/2015,150.0,90025,2021.0,44608.0,21470.0,108.3860037,15.50766867,0.379169656,0.110246856,0.021844434,0.585711695,0.05900272,0.95794382,0.04205618,0.047940564,0.708566552,0.001179689,0.242313195,0.077990495,0.523426291,0.130111191,0.020870696,0.130609225,1.579375694,0.253702841,0.243316255,0.202375408,0.110293433,0.190312063,16914.0,3479.0,23349.0,5804.0,931.0,497.0,319.0,554.0,166.0,146.0,1525.0,4011.0,3236.0,591.0,202.0,96.0,131.0,129.0,1630.0,3358.0,3279.0,35143.0,1631.0,2697.0,262.0,30553.0,24951.0,3166.0,2281.0,3121.0,2103.0,2259.0,2086.0,2368.0,4086.0,21470.0,2367.0,469.0,27575.0,16151.0,1640.0,1627.0,5387.0,44393.0,42526.0,1867.0,39841.0,47.0,28230.0,1910.0,9654.0
439,Campaign One 2015,Closed Won,Household,90025,Q4-2015,11/4/2015,150.0,90025,2020.0,47438.0,22194.0,106.8514013,15.4337501,0.383827311,0.098945661,0.021942867,0.634631512,0.064841837,0.951424637,0.048575363,0.040267189,0.71938065,0.00136899,0.238983171,0.07898731,0.53885071,0.133416249,0.026181542,0.138764692,1.563599368,0.264260611,0.248400469,0.205370821,0.106875732,0.175092367,18208.0,3747.0,25562.0,6329.0,1242.0,573.0,367.0,533.0,192.0,123.0,1531.0,4605.0,3604.0,579.0,216.0,73.0,200.0,120.0,1833.0,4286.0,2980.0,37351.0,2058.0,2847.0,278.0,32168.0,26234.0,2956.0,2909.0,2906.0,2607.0,2160.0,2398.0,2372.0,3886.0,22194.0,2196.0,487.0,29811.0,18919.0,1674.0,1933.0,4186.0,47205.0,44912.0,2293.0,42367.0,58.0,30478.0,1706.0,10125.0
439,Campaign One 2015,Closed Won,Household,90025,Q4-2015,11/4/2015,150.0,90025,2019.0,46883.0,22015.0,99.48353395,15.30904523,0.363799245,0.116102657,0.021939587,0.671482916,0.065333473,0.935478339,0.064521661,0.032601941,0.700750514,0.001744825,0.26490272,0.07642429,0.520657808,0.125439925,0.022844101,0.149043088,1.538757618,0.295843743,0.262457415,0.200408812,0.102112196,0.139177833,17056.0,3583.0,24410.0,5881.0,1071.0,686.0,381.0,330.0,146.0,258.0,1429.0,4382.0,3615.0,531.0,324.0,104.0,265.0,115.0,1319.0,3738.0,3204.0,37412.0,2510.0,2759.0,307.0,31836.0,25732.0,3257.0,3256.0,2971.0,2807.0,2599.0,1813.0,2248.0,3064.0,22015.0,2556.0,483.0,28653.0,19240.0,1788.0,1872.0,2273.0,46651.0,43641.0,3010.0,41838.0,73.0,29318.0,1364.0,11083.0
440,Campaign One 2015,Closed Won,Household,90067,Q4-2015,10/20/2015,350.0,90067,2021.0,2483.0,1531.0,113.211953,15.62488263,0.285541683,0.070542129,0.007184847,0.609514371,0.016848365,0.977446637,0.022553363,0.033215235,0.453055802,0,0.513728964,0.059202578,0.233588401,0.485702779,0.128070882,0.130516432,1.519248826,0.292619203,0.131286741,0.21097322,0.120836055,0.244284781,709.0,147.0,580.0,1206.0,318.0,35.0,19.0,0.0,0.0,6.0,11.0,33.0,75.0,43.0,0.0,0.0,7.0,7.0,78.0,56.0,63.0,2130.0,18.0,217.0,43.0,1852.0,1384.0,283.0,165.0,93.0,108.0,273.0,50.0,185.0,374.0,1531.0,108.0,11.0,1009.0,615.0,0.0,17.0,261.0,2483.0,2427.0,56.0,2258.0,0.0,1023.0,75.0,1160.0
440,Campaign One 2015,Closed Won,Household,90067,Q4-2015,10/20/2015,350.0,90067,2020.0,2560.0,1501.0,111.6222518,15.72454826,0.28828125,0.064623584,0,0.590631365,0.012219959,0.983203125,0.016796875,0.030354853,0.424112869,0,0.545532279,0.058984375,0.20546875,0.516015625,0.140625,0.109739974,1.564565888,0.327781479,0.08461026,0.227181879,0.123917388,0.236508994,738.0,151.0,526.0,1321.0,360.0,45.0,4.0,0.0,0.0,0.0,8.0,41.0,68.0,25.0,0.0,0.0,0.0,0.0,58.0,68.0,58.0,2269.0,34.0,169.0,46.0,2020.0,1530.0,291.0,201.0,88.0,39.0,260.0,81.0,186.0,355.0,1501.0,97.0,0.0,982.0,580.0,0.0,12.0,299.0,2560.0,2517.0,43.0,2339.0,0.0,992.0,71.0,1276.0
440,Campaign One 2015,Closed Won,Household,90067,Q4-2015,10/20/2015,350.0,90067,2019.0,2428.0,1421.0,120.270936,15.91716247,0.251647446,0.066150598,0.006333568,0.652459016,0.012021858,0.980642504,0.019357496,0.02719572,0.411948284,0,0.560855996,0.045304778,0.202635914,0.515650741,0.140032949,0.080091533,1.607322654,0.310344828,0.100633357,0.144264602,0.134412386,0.310344828,611.0,110.0,492.0,1252.0,340.0,56.0,6.0,0.0,0.0,0.0,9.0,64.0,50.0,19.0,0.0,0.0,0.0,0.0,43.0,84.0,51.0,2185.0,25.0,120.0,30.0,2010.0,1502.0,214.0,227.0,106.0,37.0,131.0,74.0,191.0,441.0,1421.0,94.0,9.0,915.0,597.0,0.0,11.0,187.0,2428.0,2381.0,47.0,2243.0,0.0,924.0,61.0,1258.0
441,Campaign One 2015,Closed Won,Household,90069,Q4-2015,10/20/2015,350.0,90069,2021.0,20185.0,12844.0,107.6197057,15.61828366,0.19088432,0.096854562,0.010277172,0.602471145,0.024637467,0.966509784,0.033490216,0.058771242,0.73620915,0,0.205019608,0.034877384,0.341094872,0.149665593,0.017636859,0.106536872,1.581846857,0.284802242,0.225786359,0.173544067,0.087667393,0.228199938,3853.0,704.0,6885.0,3021.0,356.0,178.0,29.0,7.0,61.0,32.0,257.0,730.0,1797.0,165.0,64.0,15.0,0.0,15.0,270.0,1023.0,1538.0,18388.0,341.0,1454.0,164.0,16429.0,12658.0,1873.0,1785.0,1669.0,1231.0,1373.0,856.0,1126.0,2931.0,12844.0,1244.0,132.0,13516.0,8143.0,221.0,333.0,3432.0,20185.0,19509.0,676.0,19125.0,0.0,14080.0,1124.0,3921.0
441,Campaign One 2015,Closed Won,Household,90069,Q4-2015,10/20/2015,350.0,90069,2020.0,20035.0,12570.0,104.1698488,15.59191584,0.182430746,0.09291965,0.008194113,0.666397118,0.01771668,0.965260794,0.034739206,0.047851922,0.742440974,0,0.209707104,0.031694535,0.357174944,0.161068131,0.020813576,0.118826135,1.564230343,0.304216388,0.243038982,0.158313445,0.084486874,0.209944312,3655.0,635.0,7156.0,3227.0,417.0,204.0,35.0,37.0,99.0,60.0,267.0,1010.0,1703.0,163.0,96.0,7.0,35.0,14.0,323.0,1090.0,1378.0,18060.0,355.0,1626.0,165.0,15914.0,12336.0,1954.0,1870.0,1767.0,1288.0,1008.0,982.0,1062.0,2639.0,12570.0,1168.0,103.0,13603.0,9065.0,272.0,241.0,2589.0,20035.0,19339.0,696.0,19017.0,0.0,14119.0,910.0,3988.0
441,Campaign One 2015,Closed Won,Household,90069,Q4-2015,10/20/2015,350.0,90069,2019.0,20230.0,12488.0,104.5561739,15.51788953,0.192782996,0.099855862,0.005605381,0.733762058,0.019006788,0.956401384,0.043598616,0.038329698,0.75018178,0,0.211488522,0.031685615,0.353237766,0.166089965,0.016806723,0.126408354,1.548227535,0.282351057,0.255525304,0.177450352,0.086402947,0.19827034,3900.0,641.0,7146.0,3360.0,340.0,116.0,38.0,68.0,150.0,125.0,207.0,1255.0,1437.0,193.0,100.0,23.0,32.0,54.0,288.0,1322.0,1097.0,18195.0,238.0,1878.0,184.0,15895.0,12275.0,1826.0,1700.0,1677.0,1514.0,1243.0,973.0,1079.0,2476.0,12488.0,1247.0,70.0,13995.0,10269.0,391.0,266.0,1963.0,20230.0,19348.0,882.0,19254.0,0.0,14444.0,738.0,4072.0
444,Campaign One 2015,Closed Won,Household,90291,Q4-2015,10/27/2015,350.0,90294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Campaign One 2015,Closed Won,Household,91505,Q4-2015,10/20/2015,315.0,91526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Campaign One 2015,Closed Won,Household,90605,Q4-2015,10/12/2015,300.0,90607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Campaign One 2015,Closed Won,Household,90605,Q4-2015,10/22/2015,100.0,90607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Campaign One 2015,Closed Won,Household,91102,Q4-2015,10/17/2015,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Campaign One 2015,Closed Won,Household,,Q4-2015,10/20/2015,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Campaign One 2015,Closed Won,Household,90210,Q4-2015,10/13/2015,300.0,90213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Campaign One 2015,Closed Won,Household,91356,Q4-2015,10/22/2015,50.0,91357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Campaign One 2015,Closed Won,Household,91356,Q4-2015,10/15/2015,300.0,91357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Campaign One 2015,Closed Won,Household,90815,Q3-2015,9/30/2015,300.0,90840,2021.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,Campaign One 2015,Closed Won,Corporate,,Q4-2015,10/22/2015,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Campaign One 2015,Closed Won,Household,90046,Q4-2015,10/27/2015,300.0,90046,2021.0,48749.0,28249.0,94.68149315,15.11448175,0.278898029,0.13147368,0.012673015,0.626572251,0.046981602,0.93328243,0.06671757,0.063383878,0.713762405,0.002153498,0.22070022,0.052452358,0.404746764,0.153295452,0.0238569,0.139718495,1.483633715,0.353357641,0.257425042,0.14248292,0.081772806,0.164961592,13596.0,2557.0,19731.0,7473.0,1163.0,466.0,125.0,48.0,120.0,20.0,841.0,2692.0,3871.0,509.0,263.0,111.0,63.0,66.0,1003.0,3291.0,3685.0,42557.0,1752.0,3659.0,535.0,36611.0,26528.0,5104.0,4878.0,3807.0,3465.0,2311.0,1714.0,2310.0,4660.0,28249.0,3714.0,358.0,30927.0,19378.0,1259.0,1453.0,6478.0,48458.0,45225.0,3233.0,45043.0,97.0,32150.0,2855.0,9941.0
